,symbol,date,volume,close,day,minute
9600,AAPL,2022-05-16 10:00:00,1196640,145.16000366210938,2022-05-16,600
9601,AAPL,2022-05-16 10:05:00,1231691,145.4600067138672,2022-05-16,605
9602,AAPL,2022-05-16 10:10:00,1548386,145.1584930419922,2022-05-16,610
9603,AAPL,2022-05-16 10:15:00,1815099,146.05999755859375,2022-05-16,615
9604,AAPL,2022-05-16 10:20:00,1139384,146.00999450683594,2022-05-16,620
9605,AAPL,2022-05-16 10:25:00,1151251,146.5,2022-05-16,625
9606,AAPL,2022-05-16 10:30:00,1125679,145.44000244140625,2022-05-16,630
9607,AAPL,2022-05-16 10:35:00,1039716,145.55999755859375,2022-05-16,635
9608,AAPL,2022-05-16 10:40:00,1070853,145.22999572753906,2022-05-16,640
9609,AAPL,2022-05-16 10:45:00,982054,144.88999938964844,2022-05-16,645
9610,AAPL,2022-05-16 10:50:00,878034,144.75999450683594,2022-05-16,650
9611,AAPL,2022-05-16 10:55:00,906727,144.42999267578125,2022-05-16,655
9612,AAPL,2022-05-16 11:00:00,1060289,144.74000549316406,2022-05-16,660
9613,AAPL,2022-05-16 11:05:00,782901,144.99000549316406,2022-05-16,665
9614,AAPL,2022-05-16 11:10:00,807711,144.9199981689453,2022-05-16,670
9615,AAPL,2022-05-16 11:15:00,793053,145.13499450683594,2022-05-16,675
9616,AAPL,2022-05-16 11:20:00,593479,144.9949951171875,2022-05-16,680
9617,AAPL,2022-05-16 11:25:00,698511,145.02000427246094,2022-05-16,685
9618,AAPL,2022-05-16 11:30:00,980096,145.3699951171875,2022-05-16,690
9619,AAPL,2022-05-16 11:35:00,1014899,145.69020080566406,2022-05-16,695
9620,AAPL,2022-05-16 11:40:00,747815,145.97000122070312,2022-05-16,700
9621,AAPL,2022-05-16 11:45:00,789242,145.97999572753906,2022-05-16,705
9622,AAPL,2022-05-16 11:50:00,1017263,146.61099243164062,2022-05-16,710
9623,AAPL,2022-05-16 11:55:00,1234687,146.64999389648438,2022-05-16,715
9624,AAPL,2022-05-16 12:00:00,874260,146.44000244140625,2022-05-16,720
9625,AAPL,2022-05-16 12:05:00,763373,146.27999877929688,2022-05-16,725
9626,AAPL,2022-05-16 12:10:00,1595279,145.9844970703125,2022-05-16,730
9627,AAPL,2022-05-16 12:15:00,599739,145.9593963623047,2022-05-16,735
9628,AAPL,2022-05-16 12:20:00,672529,145.6649932861328,2022-05-16,740
9629,AAPL,2022-05-16 12:25:00,533857,145.7301025390625,2022-05-16,745
9630,AAPL,2022-05-16 12:30:00,717754,145.67999267578125,2022-05-16,750
9631,AAPL,2022-05-16 12:35:00,709806,145.3800048828125,2022-05-16,755
9632,AAPL,2022-05-16 12:40:00,559702,145.35000610351562,2022-05-16,760
9633,AAPL,2022-05-16 12:45:00,712435,145.69000244140625,2022-05-16,765
9634,AAPL,2022-05-16 12:50:00,451990,145.44000244140625,2022-05-16,770
9635,AAPL,2022-05-16 12:55:00,408805,145.3800048828125,2022-05-16,775
9636,AAPL,2022-05-16 13:00:00,585729,145.5955047607422,2022-05-16,780
9637,AAPL,2022-05-16 13:05:00,563167,145.78500366210938,2022-05-16,785
9638,AAPL,2022-05-16 13:10:00,768601,146.1300048828125,2022-05-16,790
9639,AAPL,2022-05-16 13:15:00,609128,145.85989379882812,2022-05-16,795
9640,AAPL,2022-05-16 13:20:00,748090,146.44500732421875,2022-05-16,800
9641,AAPL,2022-05-16 13:25:00,576147,146.58999633789062,2022-05-16,805
9642,AAPL,2022-05-16 13:30:00,651217,146.38999938964844,2022-05-16,810
9643,AAPL,2022-05-16 13:35:00,639398,146.39849853515625,2022-05-16,815
9644,AAPL,2022-05-16 13:40:00,853263,146.4597930908203,2022-05-16,820
9645,AAPL,2022-05-16 13:45:00,484974,146.19000244140625,2022-05-16,825
9646,AAPL,2022-05-16 13:50:00,589056,146.15980529785156,2022-05-16,830
9647,AAPL,2022-05-16 13:55:00,605800,146.30499267578125,2022-05-16,835
9648,AAPL,2022-05-16 14:00:00,625919,146.42999267578125,2022-05-16,840
9649,AAPL,2022-05-16 14:05:00,994607,146.90499877929688,2022-05-16,845
9650,AAPL,2022-05-16 14:10:00,583495,146.76600646972656,2022-05-16,850
9651,AAPL,2022-05-16 14:15:00,830680,146.86549377441406,2022-05-16,855
9652,AAPL,2022-05-16 14:20:00,545380,146.94039916992188,2022-05-16,860
9653,AAPL,2022-05-16 14:25:00,716215,147.2386932373047,2022-05-16,865
9654,AAPL,2022-05-16 14:30:00,1148707,147.21539306640625,2022-05-16,870
9655,AAPL,2022-05-16 14:35:00,709394,147.3699951171875,2022-05-16,875
9656,AAPL,2022-05-16 14:40:00,818993,147.2006072998047,2022-05-16,880
9657,AAPL,2022-05-16 14:45:00,1126007,146.86300659179688,2022-05-16,885
9658,AAPL,2022-05-16 14:50:00,1016829,146.81300354003906,2022-05-16,890
9659,AAPL,2022-05-16 14:55:00,609483,146.9550018310547,2022-05-16,895
9660,AAPL,2022-05-16 15:00:00,580096,146.88929748535156,2022-05-16,900
9661,AAPL,2022-05-16 15:05:00,671287,146.75,2022-05-16,905
9662,AAPL,2022-05-16 15:10:00,863186,146.30450439453125,2022-05-16,910
9663,AAPL,2022-05-16 15:15:00,869001,146.1999969482422,2022-05-16,915
9664,AAPL,2022-05-16 15:20:00,734755,146.0449981689453,2022-05-16,920
9665,AAPL,2022-05-16 15:25:00,533684,146.05999755859375,2022-05-16,925
9666,AAPL,2022-05-16 15:30:00,803649,145.77999877929688,2022-05-16,930
9667,AAPL,2022-05-16 15:35:00,910620,145.75,2022-05-16,935
9668,AAPL,2022-05-16 15:40:00,938761,145.3699951171875,2022-05-16,940
9669,AAPL,2022-05-16 15:45:00,1117629,145.4250030517578,2022-05-16,945
9670,AAPL,2022-05-16 15:50:00,1696506,145.3699951171875,2022-05-16,950
9671,AAPL,2022-05-16 15:55:00,3181682,145.5399932861328,2022-05-16,955
9672,AAPL,2022-05-17 09:30:00,5375690,148.69119262695312,2022-05-17,570
9673,AAPL,2022-05-17 09:35:00,1748805,148.8300018310547,2022-05-17,575
9674,AAPL,2022-05-17 09:40:00,1538351,148.67999267578125,2022-05-17,580
9675,AAPL,2022-05-17 09:45:00,1416247,147.92999267578125,2022-05-17,585
9676,AAPL,2022-05-17 09:50:00,1045774,147.8699951171875,2022-05-17,590
9677,AAPL,2022-05-17 09:55:00,1098569,147.7978057861328,2022-05-17,595
9678,AAPL,2022-05-17 10:00:00,1283903,148.02000427246094,2022-05-17,600
9679,AAPL,2022-05-17 10:05:00,1269198,147.5,2022-05-17,605
9680,AAPL,2022-05-17 10:10:00,1003860,147.48809814453125,2022-05-17,610
9681,AAPL,2022-05-17 10:15:00,861047,147.80819702148438,2022-05-17,615
9682,AAPL,2022-05-17 10:20:00,817267,147.9600067138672,2022-05-17,620
9683,AAPL,2022-05-17 10:25:00,938259,147.33999633789062,2022-05-17,625
9684,AAPL,2022-05-17 10:30:00,771331,147.5500030517578,2022-05-17,630
9685,AAPL,2022-05-17 10:35:00,1026967,147.00999450683594,2022-05-17,635
9686,AAPL,2022-05-17 10:40:00,968275,146.90269470214844,2022-05-17,640
9687,AAPL,2022-05-17 10:45:00,813801,146.8300018310547,2022-05-17,645
9688,AAPL,2022-05-17 10:50:00,744681,147.18960571289062,2022-05-17,650
9689,AAPL,2022-05-17 10:55:00,690672,147.33999633789062,2022-05-17,655
9690,AAPL,2022-05-17 11:00:00,759395,147.4250030517578,2022-05-17,660
9691,AAPL,2022-05-17 11:05:00,664793,147.33999633789062,2022-05-17,665
9692,AAPL,2022-05-17 11:10:00,533287,147.33999633789062,2022-05-17,670
9693,AAPL,2022-05-17 11:15:00,657480,147.32000732421875,2022-05-17,675
9694,AAPL,2022-05-17 11:20:00,625289,147.55499267578125,2022-05-17,680
9695,AAPL,2022-05-17 11:25:00,640777,147.8000030517578,2022-05-17,685
9696,AAPL,2022-05-17 11:30:00,1106214,148.50999450683594,2022-05-17,690
9697,AAPL,2022-05-17 11:35:00,1016089,148.40499877929688,2022-05-17,695
9698,AAPL,2022-05-17 11:40:00,682588,148.23500061035156,2022-05-17,700
9699,AAPL,2022-05-17 11:45:00,541911,148.15989685058594,2022-05-17,705
9700,AAPL,2022-05-17 11:50:00,468823,148.22000122070312,2022-05-17,710
9701,AAPL,2022-05-17 11:55:00,559271,147.9906005859375,2022-05-17,715
9702,AAPL,2022-05-17 12:00:00,484960,147.86000061035156,2022-05-17,720
9703,AAPL,2022-05-17 12:05:00,748865,147.627197265625,2022-05-17,725
9704,AAPL,2022-05-17 12:10:00,422632,147.5399932861328,2022-05-17,730
9705,AAPL,2022-05-17 12:15:00,534667,147.7050018310547,2022-05-17,735
9706,AAPL,2022-05-17 12:20:00,472497,147.69000244140625,2022-05-17,740
9707,AAPL,2022-05-17 12:25:00,467006,148.05999755859375,2022-05-17,745
9708,AAPL,2022-05-17 12:30:00,455939,148.08999633789062,2022-05-17,750
9709,AAPL,2022-05-17 12:35:00,491620,148.03500366210938,2022-05-17,755
9710,AAPL,2022-05-17 12:40:00,523948,148.2801055908203,2022-05-17,760
9711,AAPL,2022-05-17 12:45:00,536392,148.08009338378906,2022-05-17,765
9712,AAPL,2022-05-17 12:50:00,517437,148.0699005126953,2022-05-17,770
9713,AAPL,2022-05-17 12:55:00,443000,147.99000549316406,2022-05-17,775
9714,AAPL,2022-05-17 13:00:00,559212,147.85000610351562,2022-05-17,780
9715,AAPL,2022-05-17 13:05:00,422284,148.09500122070312,2022-05-17,785
9716,AAPL,2022-05-17 13:10:00,397811,148.3199005126953,2022-05-17,790
9717,AAPL,2022-05-17 13:15:00,397230,148.3350067138672,2022-05-17,795
9718,AAPL,2022-05-17 13:20:00,441280,148.20010375976562,2022-05-17,800
9719,AAPL,2022-05-17 13:25:00,383834,148.15589904785156,2022-05-17,805
9720,AAPL,2022-05-17 13:30:00,814105,148.55499267578125,2022-05-17,810
9721,AAPL,2022-05-17 13:35:00,792914,148.77569580078125,2022-05-17,815
9722,AAPL,2022-05-17 13:40:00,807902,148.77999877929688,2022-05-17,820
9723,AAPL,2022-05-17 13:45:00,474926,148.76499938964844,2022-05-17,825
9724,AAPL,2022-05-17 13:50:00,377392,148.68020629882812,2022-05-17,830
9725,AAPL,2022-05-17 13:55:00,563904,148.5500030517578,2022-05-17,835
9726,AAPL,2022-05-17 14:00:00,657436,148.47000122070312,2022-05-17,840
9727,AAPL,2022-05-17 14:05:00,1162330,148.9832000732422,2022-05-17,845
9728,AAPL,2022-05-17 14:10:00,1649678,148.33999633789062,2022-05-17,850
9729,AAPL,2022-05-17 14:15:00,690543,148.30999755859375,2022-05-17,855
9730,AAPL,2022-05-17 14:20:00,1200026,147.91000366210938,2022-05-17,860
9731,AAPL,2022-05-17 14:25:00,652123,147.9199981689453,2022-05-17,865
9732,AAPL,2022-05-17 14:30:00,917406,147.58999633789062,2022-05-17,870
9733,AAPL,2022-05-17 14:35:00,726411,148.44000244140625,2022-05-17,875
9734,AAPL,2022-05-17 14:40:00,1043514,148.72999572753906,2022-05-17,880
9735,AAPL,2022-05-17 14:45:00,851881,149.2100067138672,2022-05-17,885
9736,AAPL,2022-05-17 14:50:00,818645,149.07989501953125,2022-05-17,890
9737,AAPL,2022-05-17 14:55:00,718613,149.10989379882812,2022-05-17,895
9738,AAPL,2022-05-17 15:00:00,1095837,149.49000549316406,2022-05-17,900
9739,AAPL,2022-05-17 15:05:00,1186326,149.44000244140625,2022-05-17,905
9740,AAPL,2022-05-17 15:10:00,636153,149.33250427246094,2022-05-17,910
9741,AAPL,2022-05-17 15:15:00,796115,149.63519287109375,2022-05-17,915
9742,AAPL,2022-05-17 15:20:00,885503,149.523193359375,2022-05-17,920
9743,AAPL,2022-05-17 15:25:00,679705,149.50999450683594,2022-05-17,925
9744,AAPL,2022-05-17 15:30:00,903263,149.3424072265625,2022-05-17,930
9745,AAPL,2022-05-17 15:35:00,875411,149.17999267578125,2022-05-17,935
9746,AAPL,2022-05-17 15:40:00,789432,149.2449951171875,2022-05-17,940
9747,AAPL,2022-05-17 15:45:00,1296198,148.9700927734375,2022-05-17,945
9748,AAPL,2022-05-17 15:50:00,1546336,149.125,2022-05-17,950
9749,AAPL,2022-05-17 15:55:00,2517051,149.25,2022-05-17,955
9750,AAPL,2022-05-18 09:30:00,3969189,147.00999450683594,2022-05-18,570
9751,AAPL,2022-05-18 09:35:00,1505400,146.94970703125,2022-05-18,575
9752,AAPL,2022-05-18 09:40:00,1557112,146.3800048828125,2022-05-18,580
9753,AAPL,2022-05-18 09:45:00,1382943,146.0500030517578,2022-05-18,585
9754,AAPL,2022-05-18 09:50:00,1564419,146.42999267578125,2022-05-18,590
9755,AAPL,2022-05-18 09:55:00,1092080,145.90260314941406,2022-05-18,595
9756,AAPL,2022-05-18 10:00:00,1064382,146.16000366210938,2022-05-18,600
9757,AAPL,2022-05-18 10:05:00,1262995,145.89500427246094,2022-05-18,605
9758,AAPL,2022-05-18 10:10:00,1110725,146.25,2022-05-18,610
9759,AAPL,2022-05-18 10:15:00,1274696,145.9499969482422,2022-05-18,615
9760,AAPL,2022-05-18 10:20:00,1224854,145.81500244140625,2022-05-18,620
9761,AAPL,2022-05-18 10:25:00,848808,145.58999633789062,2022-05-18,625
9762,AAPL,2022-05-18 10:30:00,1819703,145.45989990234375,2022-05-18,630
9763,AAPL,2022-05-18 10:35:00,949649,145.4001007080078,2022-05-18,635
9764,AAPL,2022-05-18 10:40:00,1507982,144.98170471191406,2022-05-18,640
9765,AAPL,2022-05-18 10:45:00,1194556,145.3800048828125,2022-05-18,645
9766,AAPL,2022-05-18 10:50:00,662162,145.23500061035156,2022-05-18,650
9767,AAPL,2022-05-18 10:55:00,714787,145.4199981689453,2022-05-18,655
9768,AAPL,2022-05-18 11:00:00,723930,144.99000549316406,2022-05-18,660
9769,AAPL,2022-05-18 11:05:00,1759252,144.57000732421875,2022-05-18,665
9770,AAPL,2022-05-18 11:10:00,757696,144.2899932861328,2022-05-18,670
9771,AAPL,2022-05-18 11:15:00,1478436,144.0850067138672,2022-05-18,675
9772,AAPL,2022-05-18 11:20:00,1010702,143.85049438476562,2022-05-18,680
9773,AAPL,2022-05-18 11:25:00,1184391,143.44900512695312,2022-05-18,685
9774,AAPL,2022-05-18 11:30:00,1131767,143.68850708007812,2022-05-18,690
9775,AAPL,2022-05-18 11:35:00,1085085,143.6199951171875,2022-05-18,695
9776,AAPL,2022-05-18 11:40:00,1073951,144.00999450683594,2022-05-18,700
9777,AAPL,2022-05-18 11:45:00,816419,143.72000122070312,2022-05-18,705
9778,AAPL,2022-05-18 11:50:00,946819,143.13999938964844,2022-05-18,710
9779,AAPL,2022-05-18 11:55:00,1338123,142.75999450683594,2022-05-18,715
9780,AAPL,2022-05-18 12:00:00,1033760,142.94839477539062,2022-05-18,720
9781,AAPL,2022-05-18 12:05:00,1056422,142.75,2022-05-18,725
9782,AAPL,2022-05-18 12:10:00,678789,142.69500732421875,2022-05-18,730
9783,AAPL,2022-05-18 12:15:00,898934,142.65660095214844,2022-05-18,735
9784,AAPL,2022-05-18 12:20:00,1152891,142.38400268554688,2022-05-18,740
9785,AAPL,2022-05-18 12:25:00,828529,142.52000427246094,2022-05-18,745
9786,AAPL,2022-05-18 12:30:00,730670,142.5399932861328,2022-05-18,750
9787,AAPL,2022-05-18 12:35:00,868894,142.86000061035156,2022-05-18,755
9788,AAPL,2022-05-18 12:40:00,595333,142.40660095214844,2022-05-18,760
9789,AAPL,2022-05-18 12:45:00,702775,142.89999389648438,2022-05-18,765
9790,AAPL,2022-05-18 12:50:00,1323826,143.4149932861328,2022-05-18,770
9791,AAPL,2022-05-18 12:55:00,1268599,143.5500946044922,2022-05-18,775
9792,AAPL,2022-05-18 13:00:00,807164,143.11000061035156,2022-05-18,780
9793,AAPL,2022-05-18 13:05:00,708287,142.63499450683594,2022-05-18,785
9794,AAPL,2022-05-18 13:10:00,630555,142.43499755859375,2022-05-18,790
9795,AAPL,2022-05-18 13:15:00,719273,142.30999755859375,2022-05-18,795
9796,AAPL,2022-05-18 13:20:00,788942,142.11000061035156,2022-05-18,800
9797,AAPL,2022-05-18 13:25:00,1016412,142.03500366210938,2022-05-18,805
9798,AAPL,2022-05-18 13:30:00,821763,142.24899291992188,2022-05-18,810
9799,AAPL,2022-05-18 13:35:00,769338,142.3524932861328,2022-05-18,815
9800,AAPL,2022-05-18 13:40:00,864993,141.8699951171875,2022-05-18,820
9801,AAPL,2022-05-18 13:45:00,1010031,141.63999938964844,2022-05-18,825
9802,AAPL,2022-05-18 13:50:00,1364771,141.63999938964844,2022-05-18,830
9803,AAPL,2022-05-18 13:55:00,1640629,141.72500610351562,2022-05-18,835
9804,AAPL,2022-05-18 14:00:00,862481,141.81170654296875,2022-05-18,840
9805,AAPL,2022-05-18 14:05:00,913065,141.6999969482422,2022-05-18,845
9806,AAPL,2022-05-18 14:10:00,768246,141.44369506835938,2022-05-18,850
9807,AAPL,2022-05-18 14:15:00,848463,141.69500732421875,2022-05-18,855
9808,AAPL,2022-05-18 14:20:00,1065654,141.19000244140625,2022-05-18,860
9809,AAPL,2022-05-18 14:25:00,909922,141.1699981689453,2022-05-18,865
9810,AAPL,2022-05-18 14:30:00,1651675,140.610107421875,2022-05-18,870
9811,AAPL,2022-05-18 14:35:00,1532033,140.39500427246094,2022-05-18,875
9812,AAPL,2022-05-18 14:40:00,1050882,140.39639282226562,2022-05-18,880
9813,AAPL,2022-05-18 14:45:00,1505317,140.52000427246094,2022-05-18,885
9814,AAPL,2022-05-18 14:50:00,1939640,140.23129272460938,2022-05-18,890
9815,AAPL,2022-05-18 14:55:00,1091789,140.09170532226562,2022-05-18,895
9816,AAPL,2022-05-18 15:00:00,1067505,140.39340209960938,2022-05-18,900
9817,AAPL,2022-05-18 15:05:00,1269046,140.36000061035156,2022-05-18,905
9818,AAPL,2022-05-18 15:10:00,1109355,140.38499450683594,2022-05-18,910
9819,AAPL,2022-05-18 15:15:00,962136,140.54420471191406,2022-05-18,915
9820,AAPL,2022-05-18 15:20:00,1292630,140.33999633789062,2022-05-18,920
9821,AAPL,2022-05-18 15:25:00,1167800,140.55999755859378,2022-05-18,925
9822,AAPL,2022-05-18 15:30:00,1227896,140.43499755859378,2022-05-18,930
9823,AAPL,2022-05-18 15:35:00,1945919,141.02000427246094,2022-05-18,935
9824,AAPL,2022-05-18 15:40:00,1647859,140.63999938964844,2022-05-18,940
9825,AAPL,2022-05-18 15:45:00,1738122,140.49000549316406,2022-05-18,945
9826,AAPL,2022-05-18 15:50:00,2807682,140.3699951171875,2022-05-18,950
9827,AAPL,2022-05-18 15:55:00,5557416,140.82000732421875,2022-05-18,955
9828,MSFT,2022-03-21 09:30:00,1156365,298.625,2022-03-21,570
9829,MSFT,2022-03-21 09:35:00,462046,299.3800048828125,2022-03-21,575
9830,MSFT,2022-03-21 09:40:00,493316,299.9800109863281,2022-03-21,580
9831,MSFT,2022-03-21 09:45:00,507058,298.6400146484375,2022-03-21,585
9832,MSFT,2022-03-21 09:50:00,559374,296.9200134277344,2022-03-21,590
9833,MSFT,2022-03-21 09:55:00,326876,297.1799011230469,2022-03-21,595
9834,MSFT,2022-03-21 10:00:00,325770,296.239990234375,2022-03-21,600
9835,MSFT,2022-03-21 10:05:00,372362,296.6000061035156,2022-03-21,605
9836,MSFT,2022-03-21 10:10:00,372285,296.0899963378906,2022-03-21,610
9837,MSFT,2022-03-21 10:15:00,298136,296.18499755859375,2022-03-21,615
9838,MSFT,2022-03-21 10:20:00,401203,296.07000732421875,2022-03-21,620
9839,MSFT,2022-03-21 10:25:00,219623,295.9200134277344,2022-03-21,625
9840,MSFT,2022-03-21 10:30:00,271002,296.3900146484375,2022-03-21,630
9841,MSFT,2022-03-21 10:35:00,270753,297.1000061035156,2022-03-21,635
9842,MSFT,2022-03-21 10:40:00,238609,296.8699951171875,2022-03-21,640
9843,MSFT,2022-03-21 10:45:00,300808,297.3699951171875,2022-03-21,645
9844,MSFT,2022-03-21 10:50:00,246154,297.6400146484375,2022-03-21,650
9845,MSFT,2022-03-21 10:55:00,361999,298.1099853515625,2022-03-21,655
9846,MSFT,2022-03-21 11:00:00,260494,298.20001220703125,2022-03-21,660
9847,MSFT,2022-03-21 11:05:00,311678,297.6813049316406,2022-03-21,665
9848,MSFT,2022-03-21 11:10:00,558232,297.9549865722656,2022-03-21,670
9849,MSFT,2022-03-21 11:15:00,312270,298.3299865722656,2022-03-21,675
9850,MSFT,2022-03-21 11:20:00,238974,299.2090148925781,2022-03-21,680
9851,MSFT,2022-03-21 11:25:00,238013,299.4599914550781,2022-03-21,685
9852,MSFT,2022-03-21 11:30:00,324003,299.239990234375,2022-03-21,690
9853,MSFT,2022-03-21 11:35:00,302354,299.1724853515625,2022-03-21,695
9854,MSFT,2022-03-21 11:40:00,254751,299.0,2022-03-21,700
9855,MSFT,2022-03-21 11:45:00,216847,298.6050109863281,2022-03-21,705
9856,MSFT,2022-03-21 11:50:00,196013,299.1300048828125,2022-03-21,710
9857,MSFT,2022-03-21 11:55:00,188956,299.3699951171875,2022-03-21,715
9858,MSFT,2022-03-21 12:00:00,190370,298.82000732421875,2022-03-21,720
9859,MSFT,2022-03-21 12:05:00,191018,298.6300048828125,2022-03-21,725
9860,MSFT,2022-03-21 12:10:00,159695,298.5950012207031,2022-03-21,730
9861,MSFT,2022-03-21 12:15:00,162246,298.5360107421875,2022-03-21,735
9862,MSFT,2022-03-21 12:20:00,134058,298.8299865722656,2022-03-21,740
9863,MSFT,2022-03-21 12:25:00,142506,298.5,2022-03-21,745
9864,MSFT,2022-03-21 12:30:00,449749,296.9849853515625,2022-03-21,750
9865,MSFT,2022-03-21 12:35:00,311159,296.7300109863281,2022-03-21,755
9866,MSFT,2022-03-21 12:40:00,200977,297.1105041503906,2022-03-21,760
9867,MSFT,2022-03-21 12:45:00,252586,297.68701171875,2022-03-21,765
9868,MSFT,2022-03-21 12:50:00,240560,296.2200012207031,2022-03-21,770
9869,MSFT,2022-03-21 12:55:00,225598,296.1099853515625,2022-03-21,775
9870,MSFT,2022-03-21 13:00:00,222365,295.9750061035156,2022-03-21,780
9871,MSFT,2022-03-21 13:05:00,280482,296.30999755859375,2022-03-21,785
9872,MSFT,2022-03-21 13:10:00,289344,295.9649963378906,2022-03-21,790
9873,MSFT,2022-03-21 13:15:00,246844,295.0799865722656,2022-03-21,795
9874,MSFT,2022-03-21 13:20:00,312011,295.0,2022-03-21,800
9875,MSFT,2022-03-21 13:25:00,385728,295.3900146484375,2022-03-21,805
9876,MSFT,2022-03-21 13:30:00,254768,296.4049987792969,2022-03-21,810
9877,MSFT,2022-03-21 13:35:00,196620,296.6000061035156,2022-03-21,815
9878,MSFT,2022-03-21 13:40:00,218043,295.8298034667969,2022-03-21,820
9879,MSFT,2022-03-21 13:45:00,128766,296.2650146484375,2022-03-21,825
9880,MSFT,2022-03-21 13:50:00,172822,296.0199890136719,2022-03-21,830
9881,MSFT,2022-03-21 13:55:00,142947,296.31988525390625,2022-03-21,835
9882,MSFT,2022-03-21 14:00:00,277259,296.0400085449219,2022-03-21,840
9883,MSFT,2022-03-21 14:05:00,194329,296.40130615234375,2022-03-21,845
9884,MSFT,2022-03-21 14:10:00,134774,296.1700134277344,2022-03-21,850
9885,MSFT,2022-03-21 14:15:00,122183,296.45928955078125,2022-03-21,855
9886,MSFT,2022-03-21 14:20:00,292073,297.45001220703125,2022-03-21,860
9887,MSFT,2022-03-21 14:25:00,218666,297.5350036621094,2022-03-21,865
9888,MSFT,2022-03-21 14:30:00,174715,297.2699890136719,2022-03-21,870
9889,MSFT,2022-03-21 14:35:00,166841,297.31549072265625,2022-03-21,875
9890,MSFT,2022-03-21 14:40:00,176054,297.31500244140625,2022-03-21,880
9891,MSFT,2022-03-21 14:45:00,226885,297.04998779296875,2022-03-21,885
9892,MSFT,2022-03-21 14:50:00,186307,297.2799987792969,2022-03-21,890
9893,MSFT,2022-03-21 14:55:00,237128,296.5,2022-03-21,895
9894,MSFT,2022-03-21 15:00:00,217688,296.54998779296875,2022-03-21,900
9895,MSFT,2022-03-21 15:05:00,198138,296.66070556640625,2022-03-21,905
9896,MSFT,2022-03-21 15:10:00,221591,297.2099914550781,2022-03-21,910
9897,MSFT,2022-03-21 15:15:00,254727,296.8800048828125,2022-03-21,915
9898,MSFT,2022-03-21 15:20:00,182326,297.2857971191406,2022-03-21,920
9899,MSFT,2022-03-21 15:25:00,212875,297.4100036621094,2022-03-21,925
9900,MSFT,2022-03-21 15:30:00,278691,297.6400146484375,2022-03-21,930
9901,MSFT,2022-03-21 15:35:00,234091,297.3999938964844,2022-03-21,935
9902,MSFT,2022-03-21 15:40:00,241466,297.260009765625,2022-03-21,940
9903,MSFT,2022-03-21 15:45:00,299099,296.5899963378906,2022-03-21,945
9904,MSFT,2022-03-21 15:50:00,548004,298.25,2022-03-21,950
9905,MSFT,2022-03-21 15:55:00,1125738,299.19000244140625,2022-03-21,955
9906,MSFT,2022-03-22 09:30:00,1060686,300.6122131347656,2022-03-22,570
9907,MSFT,2022-03-22 09:35:00,653994,300.7099914550781,2022-03-22,575
9908,MSFT,2022-03-22 09:40:00,488767,301.04010009765625,2022-03-22,580
9909,MSFT,2022-03-22 09:45:00,468845,299.9700012207031,2022-03-22,585
9910,MSFT,2022-03-22 09:50:00,335567,299.3996887207031,2022-03-22,590
9911,MSFT,2022-03-22 09:55:00,308745,299.9100036621094,2022-03-22,595
9912,MSFT,2022-03-22 10:00:00,486267,301.2300109863281,2022-03-22,600
9913,MSFT,2022-03-22 10:05:00,451071,302.1300048828125,2022-03-22,605
9914,MSFT,2022-03-22 10:10:00,349565,301.989990234375,2022-03-22,610
9915,MSFT,2022-03-22 10:15:00,264631,302.2799987792969,2022-03-22,615
9916,MSFT,2022-03-22 10:20:00,268421,302.55499267578125,2022-03-22,620
9917,MSFT,2022-03-22 10:25:00,365683,302.83050537109375,2022-03-22,625
9918,MSFT,2022-03-22 10:30:00,383397,303.9413146972656,2022-03-22,630
9919,MSFT,2022-03-22 10:35:00,392243,303.45001220703125,2022-03-22,635
9920,MSFT,2022-03-22 10:40:00,252622,303.6499938964844,2022-03-22,640
9921,MSFT,2022-03-22 10:45:00,311907,304.0400085449219,2022-03-22,645
9922,MSFT,2022-03-22 10:50:00,225231,304.0400085449219,2022-03-22,650
9923,MSFT,2022-03-22 10:55:00,312404,303.3399963378906,2022-03-22,655
9924,MSFT,2022-03-22 11:00:00,353167,303.6499938964844,2022-03-22,660
9925,MSFT,2022-03-22 11:05:00,309100,304.1907958984375,2022-03-22,665
9926,MSFT,2022-03-22 11:10:00,290548,304.239990234375,2022-03-22,670
9927,MSFT,2022-03-22 11:15:00,239467,304.6936950683594,2022-03-22,675
9928,MSFT,2022-03-22 11:20:00,319679,304.92999267578125,2022-03-22,680
9929,MSFT,2022-03-22 11:25:00,287376,304.8299865722656,2022-03-22,685
9930,MSFT,2022-03-22 11:30:00,208774,304.5758972167969,2022-03-22,690
9931,MSFT,2022-03-22 11:35:00,279764,304.4200134277344,2022-03-22,695
9932,MSFT,2022-03-22 11:40:00,253426,303.8952941894531,2022-03-22,700
9933,MSFT,2022-03-22 11:45:00,213210,304.0899963378906,2022-03-22,705
9934,MSFT,2022-03-22 11:50:00,133343,304.17999267578125,2022-03-22,710
9935,MSFT,2022-03-22 11:55:00,187245,303.7300109863281,2022-03-22,715
9936,MSFT,2022-03-22 12:00:00,243299,303.6700134277344,2022-03-22,720
9937,MSFT,2022-03-22 12:05:00,200292,303.67999267578125,2022-03-22,725
9938,MSFT,2022-03-22 12:10:00,150662,303.75,2022-03-22,730
9939,MSFT,2022-03-22 12:15:00,216225,303.44500732421875,2022-03-22,735
